id,value,data_type,attribute_id,created_at,updated_at,deleted_at
168,"Upright summer annual. Black oilseed varieties are most commonly grown for cover crops. Good heat and drought tolerance once established. Sunflower blooms are attractive to people, pollinators, and wildlife. Deep branched taproot, good for pulling up nutrients (but not necessarily subsoiling). Middling weed suppressor. Low seeding rate means low cost. Adaptable in mixes; it may grow tall in a tall mix, short in a short mix. 
",string,11,2022-10-28 13:00:49.526754-04,2022-10-28 13:00:49.526754-04,
169,"Vining cool-season annual. Reliable and widely used. Very winter-hardy.  Little fall growth, but fast, vining spring growth makes it excellent for N fixation, biomass. Maturity can vary by variety, with ‘Purple Bounty’ maturing early. Residues release N fast. Good forage. Host to some problem nematodes. Small grain producers should use caution because of its tendency to volunteer and climb subsequent small grains (i.e. it can reduce yield, foul harvest equipment, and contaminate harvested grain). Hard seed can be nullified by scarification prior to planting. Mixes especially well with a rye cover crop; climbs small grain in mixes. Inoculate the seed with appropriate Rhizobium spp.; cross inoculates peas.",string,11,2022-10-28 13:00:49.526754-04,2022-10-28 13:00:49.526754-04,
170,"Vining cool-season annual. Reliable and widely used. Very winter-hardy.  Little fall growth, but fast, vining spring growth makes it excellent for N fixation, biomass. Maturity can vary by variety, with ‘Purple Bounty’ maturing early. Residues release N fast. Good forage. Host to some problem nematodes. Small grain producers should use caution because of its tendency to volunteer and climb subsequent small grains (i.e. it can reduce yield, foul harvest equipment, and contaminate harvested grain). Hard seed can be nullified by scarification prior to planting. Mixes especially well with a rye cover crop; climbs small grain in mixes. Inoculate the seed with appropriate Rhizobium spp.; cross inoculates peas.
",string,11,2022-10-28 13:00:49.526754-04,2022-10-28 13:00:49.526754-04,
171,"Warm-season annual native to Africa. High heat and drought tolerance. Needs heat to grow well. Excellent weed suppressor, fine foliage leaves a clean field for a following crop. Good for forage/hay. Low risk of setting seed, so unlikely to become a volunteer problem. All seed sold is coated due to tiny seed size.",string,11,2022-10-28 13:00:49.528749-04,2022-10-28 13:00:49.528749-04,
172,"Warm-season annual native to Africa. High heat and drought tolerance. Needs heat to grow well. Excellent weed suppressor, fine foliage leaves a clean field for a following crop. Good for forage/hay. Low risk of setting seed, so unlikely to become a volunteer problem. All seed sold is coated due to tiny seed size.
",string,11,2022-10-28 13:00:49.528749-04,2022-10-28 13:00:49.528749-04,
173,"Warm-season annual native to Africa. High heat and drought tolerance. Needs heat to grow well. Excellent weed suppressor, fine foliage leaves a clean field for the following crop. Good for forage/hay. Low risk of setting seed, so unlikely to become a volunteer problem. All seed sold is coated due to tiny seed size.",string,11,2022-10-28 13:00:49.528749-04,2022-10-28 13:00:49.528749-04,
174,"With adequate residual soil fertility, provides good biomass, forage, deep branched taproot, N scavenging, weed suppression. Spring flowers attract pollinators. Low seed cost. Range of cultivar choices (canola for seed, hybrids for grazing, etc.), characteristics may differ. Good in mixes, but plant at low end of seeding rate to prevent it FROM ""legacy"".outcompeting other cover crops in the mix. Hard to kill in late spring with herbicides. May be slower to bolt than mustard and radish when planted in spring, allowing it to put on more biomass, but does not produce as much biomass as fall-planted winter rapeseed cultivars.",string,11,2022-10-28 13:00:49.528749-04,2022-10-28 13:00:49.528749-04,
175,"“Mustard” encompasses several species including white/yellow mustard (Sinapis alba), Indian/brown mustard (Brassica juncea), and black mustard (Brassica nigra). Research and match varieties to your needs. Similar characteristics to other brassicas such as rapeseed/canola. Most commonly used for insect and disease suppression and adding diversity to mixes. Contains the most bio-toxic compounds, best brassica for bio-fumigation in zones with sufficient heat accumulation to support high biomass production (requires soil incorporation, etc.). Potential for fast fall growth and high biomass with good soil fertility. Well-documented for deep N scavenging in fall. Not known for subsoiling, some varieties may not have a taproot. Winter-hardiness, day-length response, other characteristics vary widely by cultivar. If planted in the spring, may bolt (flower) before it can produce much biomass. Can be a good alternative to buckwheat for weed suppression - slower to flower. Does not form associations with arbuscular mycorrhizal fungi. Host for insects of many related cash crop species used in vegetable crop production. 
",string,11,2022-10-28 13:00:49.528749-04,2022-10-28 13:00:49.528749-04,
176,"“Mustard” encompasses several species including white/yellow mustard (Sinapis alba), Indian/brown mustard (Brassica juncea), and black mustard (Brassica nigra). Research and match varieties to your needs. Similar characteristics to other brassicas such as rapeseed/canola. Most commonly used for insect and disease suppression and adding diversity to mixes. Contains the most bio-toxic compounds, best brassica for bio-fumigation in zones with sufficient heat accumulation to support high biomass production (requires soil incorporation, etc.). Potential for fast fall growth and high biomass with good soil fertility. Well-documented for deep N scavenging in fall. Not known for subsoiling, some varieties may not have a taproot. Winter-hardiness, day-length response, other characteristics vary widely by cultivar. If planted in the spring, may bolt (flower) before it can produce much biomass. Does not form associations with arbuscular mycorrhizal fungi. Host for insects of many related cash crop species used in vegetable crop production. ",string,11,2022-10-28 13:00:49.528749-04,2022-10-28 13:00:49.528749-04,
177,"“Mustard” encompasses several species including white/yellow mustard (Sinapis alba), Indian/brown mustard (Brassica juncea), and black mustard (Brassica nigra). Research and match varieties to your needs. Similar to other brassicas such as rapeseed/canola.Most commonly used for pest suppression and adding diversity to mixes. Potential for fast fall growth and high biomass with good soil fertility. Well-documented for deep N scavenging in fall. Not known for subsoiling, some varieties may not have a taproot. Winter-hardiness, day-length response, other characteristics vary widely by cultivar. If planted in the spring, may bolt (flower) before it can produce much biomass. Does not form associations with arbuscular mycorrhizal fungi. Host for insects of many related cash crop species used in vegetable crop production. ",string,11,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
178,Brassica,string,12,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
179,Broadleaf,string,12,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
180,Grass,string,12,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
181,Legume,string,12,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
182,"Alfalfa, Dormant",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
183,"Barley, Spring",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
184,"Barley, Winter",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
185,"Brassica, Forage",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
186,Buckwheat,string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
187,"Cereal Rye, Spring",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
188,"Cereal Rye, Winter",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
189,"Clover, Alsike",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
190,"Clover, Balansa",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
191,"Clover, Berseem",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
192,"Clover, Crimson",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
193,"Clover, Red",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
194,"Clover, White",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
195,Corn,string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
196,Cowpea,string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
197,"Millet, Japanese",string,13,2022-10-28 13:00:49.53013-04,2022-10-28 13:00:49.53013-04,
